EIA_ID,month,nameplate,capability
10422,Jul,3.5,3.5
10422,Aug,3.5,3.5
10422,Sep,3.5,3.5
10422,Oct,3.5,3.5
10422,Nov,3.5,3.5
10422,Dec,3.5,3.5
10423,Jan,5.5,5.5
10423,Feb,5.5,5.5
10423,Mar,5.5,5.5
10423,Apr,5.5,5.5
10423,May,5.5,5.5
10423,Jun,5.5,5.5
10423,Jul,5.5,5.5
10423,Aug,5.5,5.5
10423,Sep,5.5,5.5
10423,Oct,5.5,5.5
10423,Nov,5.5,5.5
10423,Dec,5.5,5.5
10424,Jan,7.8,7.8
10424,Feb,7.8,7.8
10424,Mar,7.8,7.8
10424,Apr,7.8,7.8
10424,May,7.8,7.8
10424,Jun,7.8,7.8
10424,Jul,7.8,7.8
10424,Aug,7.8,7.8
10424,Sep,7.8,7.8
10424,Oct,7.8,7.8
10424,Nov,7.8,7.8
10424,Dec,7.8,7.8
10453,Jan,3.4,3.2
10453,Feb,3.4,3.2
10453,Mar,3.4,3.2
10453,Apr,3.4,3.2
10453,May,3.4,3.2
10453,Jun,3.4,3.2
10453,Jul,3.4,3.2
10453,Aug,3.4,3.2
10453,Sep,3.4,3.2
10453,Oct,3.4,3.2
10453,Nov,3.4,3.2
10453,Dec,3.4,3.2
10458,Jan,29.9,29.9
10458,Feb,29.9,29.9
10458,Mar,29.9,29.9
10458,Apr,29.9,29.9
10458,May,29.9,29.9
10458,Jun,29.9,29.9
10458,Jul,29.9,29.9
10458,Aug,29.9,29.9
10458,Sep,29.9,29.9
10458,Oct,29.9,29.9
10458,Nov,29.9,29.9
10458,Dec,29.9,29.9
10467,Jan,3.3,3.3
10467,Feb,3.3,3.3
10467,Mar,3.3,3.3
10467,Apr,3.3,3.3
10467,May,3.3,3.3
10467,Jun,3.3,3.3
10467,Jul,3.3,3.3
10467,Aug,3.3,3.3
10467,Sep,3.3,3.3
10467,Oct,3.3,3.3
10467,Nov,3.3,3.3
10467,Dec,3.3,3.3
10487,Jan,14.2,14.2
10487,Feb,14.2,14.2
10487,Mar,14.2,14.2
10487,Apr,14.2,14.2
10487,May,14.2,14.2
10487,Jun,14.2,14.2
10487,Jul,14.2,14.2
10487,Aug,14.2,14.2
10487,Sep,14.2,14.2
10487,Oct,14.2,14.2
10487,Nov,14.2,14.2
10487,Dec,14.2,14.2
10490,Jan,1.5,1.5
10490,Feb,1.5,1.5
10490,Mar,1.5,1.5
10490,Apr,1.5,1.5
10490,May,1.5,1.5
10490,Jun,1.5,1.5
10490,Jul,1.5,1.5
10490,Aug,1.5,1.5
10490,Sep,1.5,1.5
10490,Oct,1.5,1.5
10490,Nov,1.5,1.5
10490,Dec,1.5,1.5
10493,Jan,44.5,44.5
10493,Feb,44.5,44.5
10493,Mar,44.5,44.5
10493,Apr,44.5,44.5
10493,May,44.5,44.5
10493,Jun,44.5,44.5
10493,Jul,44.5,44.5
10493,Aug,44.5,44.5
10493,Sep,44.5,44.5
10493,Oct,44.5,44.5
10493,Nov,44.5,44.5
10493,Dec,44.5,44.5
10494,Jan,25.2,23.3
10494,Feb,25.2,23.3
10494,Mar,25.2,23.65
10494,Apr,25.2,23.65
10494,May,25.2,23.65
10494,Jun,25.2,24
10494,Jul,25.2,24
10494,Aug,25.2,24
10494,Sep,25.2,23.65
10494,Oct,25.2,23.65
10494,Nov,25.2,23.65
10494,Dec,25.2,23.3
10519,Jan,1.4,1.4
10519,Feb,1.4,1.4
10519,Mar,1.4,1.05
10519,Apr,1.4,1.05
10519,May,1.4,1.05
10519,Jun,1.4,0.7
10519,Jul,1.4,0.7
10519,Aug,1.4,0.7
10519,Sep,1.4,1.05
10519,Oct,1.4,1.05
10519,Nov,1.4,1.05
10519,Dec,1.4,1.4
10520,Jan,3.6,3.6
10520,Feb,3.6,3.6
10520,Mar,3.6,3.6
10520,Apr,3.6,3.6
10520,May,3.6,3.6
10520,Jun,3.6,3.6
10520,Jul,3.6,3.6
10520,Aug,3.6,3.6
10520,Sep,3.6,3.6
10520,Oct,3.6,3.6
10520,Nov,3.6,3.6
10520,Dec,3.6,3.6
10523,Jan,4.2,3.8
10523,Feb,4.2,3.8
10523,Mar,4.2,3.9
10523,Apr,4.2,3.9
10523,May,4.2,3.9
10523,Jun,4.2,4
10523,Jul,4.2,4
10523,Aug,4.2,4
10523,Sep,4.2,3.9
10523,Oct,4.2,3.9
10523,Nov,4.2,3.9
10523,Dec,4.2,3.8
10526,Jan,5,5
10526,Feb,5,5
10526,Mar,5,5
10526,Apr,5,5
10526,May,5,5
10526,Jun,5,5
10526,Jul,5,5
10526,Aug,5,5
10526,Sep,5,5
10526,Oct,5,5
10526,Nov,5,5
10526,Dec,5,5
10530,Jan,5,5
10530,Feb,5,5
10530,Mar,5,4.85
10530,Apr,5,4.85
10530,May,5,4.85
10530,Jun,5,4.7
10530,Jul,5,4.7
10530,Aug,5,4.7
10530,Sep,5,4.85
10530,Oct,5,4.85
10530,Nov,5,4.85
10530,Dec,5,5
10531,Jan,9,8.8
10531,Feb,9,8.8
10531,Mar,9,8.7
10531,Apr,9,8.7
10531,May,9,8.7
10531,Jun,9,8.6
10531,Jul,9,8.6
10531,Aug,9,8.6
10531,Sep,9,8.7
10531,Oct,9,8.7
10531,Nov,9,8.7
10531,Dec,9,8.8
10538,Jan,4.2,4
10538,Feb,4.2,4
10538,Mar,4.2,4
10538,Apr,4.2,4
10538,May,4.2,4
10538,Jun,4.2,4
10538,Jul,4.2,4
10538,Aug,4.2,4
10538,Sep,4.2,4
10538,Oct,4.2,4
10538,Nov,4.2,4
10538,Dec,4.2,4
10539,Jan,1.3,1.2
10539,Feb,1.3,1.2
10539,Mar,1.3,1.25
10539,Apr,1.3,1.25
10539,May,1.3,1.25
10539,Jun,1.3,1.3
10539,Jul,1.3,1.3
10539,Aug,1.3,1.3
10539,Sep,1.3,1.25
10539,Oct,1.3,1.25
10539,Nov,1.3,1.25
10539,Dec,1.3,1.2
10540,Jan,1.2,1.2
10540,Feb,1.2,1.2
10540,Mar,1.2,1.2
10540,Apr,1.2,1.2
10540,May,1.2,1.2
10540,Jun,1.2,1.2
10540,Jul,1.2,1.2
10540,Aug,1.2,1.2
10540,Sep,1.2,1.2
10540,Oct,1.2,1.2
10540,Nov,1.2,1.2
10540,Dec,1.2,1.2
10544,Jan,1.4,1.3
10544,Feb,1.4,1.3
10544,Mar,1.4,1.35
10544,Apr,1.4,1.35
10544,May,1.4,1.35
10544,Jun,1.4,1.4
10544,Jul,1.4,1.4
10544,Aug,1.4,1.4
10544,Sep,1.4,1.35
10544,Oct,1.4,1.35
10544,Nov,1.4,1.35
10544,Dec,1.4,1.3
10545,Jan,3.3,3.1
10545,Feb,3.3,3.1
10545,Mar,3.3,3.1
10545,Apr,3.3,3.1
10545,May,3.3,3.1
10545,Jun,3.3,3.1
10545,Jul,3.3,3.1
10545,Aug,3.3,3.1
10545,Sep,3.3,3.1
10545,Oct,3.3,3.1
10545,Nov,3.3,3.1
10545,Dec,3.3,3.1
10546,Jan,1.2,1.2
10546,Feb,1.2,1.2
10546,Mar,1.2,1.2
10546,Apr,1.2,1.2
10546,May,1.2,1.2
10546,Jun,1.2,1.2
10546,Jul,1.2,1.2
10546,Aug,1.2,1.2
10546,Sep,1.2,1.2
10546,Oct,1.2,1.2
10546,Nov,1.2,1.2
10546,Dec,1.2,1.2
10547,Jan,8.2,7.5
10547,Feb,8.2,7.5
10547,Mar,8.2,7.6
10547,Apr,8.2,7.6
10547,May,8.2,7.6
10547,Jun,8.2,7.7
10547,Jul,8.2,7.7
10547,Aug,8.2,7.7
10547,Sep,8.2,7.6
10547,Oct,8.2,7.6
10547,Nov,8.2,7.6
10547,Dec,8.2,7.5
10550,Jan,1.8,1.8
10550,Feb,1.8,1.8
10550,Mar,1.8,1.8
10550,Apr,1.8,1.8
10550,May,1.8,1.8
10550,Jun,1.8,1.8
10550,Jul,1.8,1.8
10550,Aug,1.8,1.8
10550,Sep,1.8,1.8
10550,Oct,1.8,1.8
10550,Nov,1.8,1.8
10550,Dec,1.8,1.8
10555,Jan,3.6,3.6
10555,Feb,3.6,3.6
10555,Mar,3.6,3.6
10555,Apr,3.6,3.6
10555,May,3.6,3.6
10555,Jun,3.6,3.6
10555,Jul,3.6,3.6
10555,Aug,3.6,3.6
10555,Sep,3.6,3.6
10555,Oct,3.6,3.6
10555,Nov,3.6,3.6
10555,Dec,3.6,3.6
10556,Jan,22.9,21.1
10556,Feb,22.9,21.1
10556,Mar,22.9,21.4
10556,Apr,22.9,21.4
10556,May,22.9,21.4
10556,Jun,22.9,21.7
10556,Jul,22.9,21.7
10556,Aug,22.9,21.7
10556,Sep,22.9,21.4
10556,Oct,22.9,21.4
10556,Nov,22.9,21.4
10556,Dec,22.9,21.1
10570,Jan,3,3
10570,Feb,3,3
10570,Mar,3,3
10570,Apr,3,3
10570,May,3,3
10570,Jun,3,3
10570,Jul,3,3
10570,Aug,3,3
10570,Sep,3,3
10570,Oct,3,3
10570,Nov,3,3
10570,Dec,3,3
10608,Jan,4.8,4.3
10608,Feb,4.8,4.3
10608,Mar,4.8,4.3
10608,Apr,4.8,4.3
10608,May,4.8,4.3
10608,Jun,4.8,4.3
10608,Jul,4.8,4.3
10608,Aug,4.8,4.3
10608,Sep,4.8,4.3
10608,Oct,4.8,4.3
10608,Nov,4.8,4.3
10608,Dec,4.8,4.3
10613,Jan,68.3,62.9
10613,Feb,68.3,62.9
10613,Mar,68.3,63.3
10613,Apr,68.3,63.3
10613,May,68.3,63.3
10613,Jun,68.3,63.7
10613,Jul,68.3,63.7
10613,Aug,68.3,63.7
10613,Sep,68.3,63.3
10613,Oct,68.3,63.3
10613,Nov,68.3,63.3
10613,Dec,68.3,62.9
10656,Jan,1.3,1.2
10656,Feb,1.3,1.2
10656,Mar,1.3,1.2
10656,Apr,1.3,1.2
10656,May,1.3,1.2
10656,Jun,1.3,1.2
10656,Jul,1.3,1.2
10656,Aug,1.3,1.2
10656,Sep,1.3,1.2
10656,Oct,1.3,1.2
10656,Nov,1.3,1.2
10656,Dec,1.3,1.2
10686,Jan,28.4,23.4
10686,Feb,28.4,23.4
10686,Mar,28.4,23.4
10686,Apr,28.4,23.4
10686,May,28.4,23.4
10686,Jun,28.4,23.4
10686,Jul,28.4,23.4
10686,Aug,28.4,23.4
10686,Sep,28.4,23.4
10686,Oct,28.4,23.4
10686,Nov,28.4,23.4
10686,Dec,28.4,23.4
10687,Jan,5.7,5.3
10687,Feb,5.7,5.3
10687,Mar,5.7,5.35
10687,Apr,5.7,5.35
10687,May,5.7,5.35
10687,Jun,5.7,5.4
10687,Jul,5.7,5.4
10687,Aug,5.7,5.4
10687,Sep,5.7,5.35
10687,Oct,5.7,5.35
10687,Nov,5.7,5.35
10687,Dec,5.7,5.3
10694,Jan,2.2,1.9
10694,Feb,2.2,1.9
10694,Mar,2.2,2.05
10694,Apr,2.2,2.05
10694,May,2.2,2.05
10694,Jun,2.2,2.2
10694,Jul,2.2,2.2
10694,Aug,2.2,2.2
10694,Sep,2.2,2.05
10694,Oct,2.2,2.05
10694,Nov,2.2,2.05
10694,Dec,2.2,1.9
10706,Jan,3,3
10706,Feb,3,3
10706,Mar,3,3
10706,Apr,3,3
10706,May,3,3
10706,Jun,3,3
10706,Jul,3,3
10706,Aug,3,3
10706,Sep,3,3
10706,Oct,3,3
10706,Nov,3,3
10706,Dec,3,3
10707,Jan,5,5
10707,Feb,5,5
10707,Mar,5,5
10707,Apr,5,5
10707,May,5,5
10707,Jun,5,5
10707,Jul,5,5
10707,Aug,5,5
10707,Sep,5,5
10707,Oct,5,5
10707,Nov,5,5
10707,Dec,5,5
10708,Jan,1.1,1.1
10708,Feb,1.1,1.1
10708,Mar,1.1,1.1
10708,Apr,1.1,1.1
10708,May,1.1,1.1
10708,Jun,1.1,1.1
10708,Jul,1.1,1.1
10708,Aug,1.1,1.1
10708,Sep,1.1,1.1
10708,Oct,1.1,1.1
10708,Nov,1.1,1.1
10708,Dec,1.1,1.1
10709,Jan,1.1,1.1
10709,Feb,1.1,1.1
10709,Mar,1.1,1.1
10709,Apr,1.1,1.1
10709,May,1.1,1.1
10709,Jun,1.1,1.1
10709,Jul,1.1,1.1
10709,Aug,1.1,1.1
10709,Sep,1.1,1.1
10709,Oct,1.1,1.1
10709,Nov,1.1,1.1
10709,Dec,1.1,1.1
10728,Jan,1.5,1.5
10728,Feb,1.5,1.5
10728,Mar,1.5,1.5
10728,Apr,1.5,1.5
10728,May,1.5,1.5
10728,Jun,1.5,1.5
10728,Jul,1.5,1.5
10728,Aug,1.5,1.5
10728,Sep,1.5,1.5
10728,Oct,1.5,1.5
10728,Nov,1.5,1.5
10728,Dec,1.5,1.5
10735,Jan,4.1,4
10735,Feb,4.1,4
10735,Mar,4.1,4
10735,Apr,4.1,4
10735,May,4.1,4
10735,Jun,4.1,4
10735,Jul,4.1,4
10735,Aug,4.1,4
10735,Sep,4.1,4
10735,Oct,4.1,4
10735,Nov,4.1,4
10735,Dec,4.1,4
10737,Jan,1.2,1
10737,Feb,1.2,1
10737,Mar,1.2,1
10737,Apr,1.2,1
10737,May,1.2,1
10737,Jun,1.2,1
10737,Jul,1.2,1
10737,Aug,1.2,1
10737,Sep,1.2,1
10737,Oct,1.2,1
10737,Nov,1.2,1
10737,Dec,1.2,1
10740,Jan,9,8.4
10740,Feb,9,8.4
10740,Mar,9,8.55
10740,Apr,9,8.55
10740,May,9,8.55
10740,Jun,9,8.7
10740,Jul,9,8.7
10740,Aug,9,8.7
10740,Sep,9,8.55
10740,Oct,9,8.55
10740,Nov,9,8.55
10740,Dec,9,8.4
10752,Jan,3.8,3.5
10752,Feb,3.8,3.5
10752,Mar,3.8,3.55
10752,Apr,3.8,3.55
10752,May,3.8,3.55
10752,Jun,3.8,3.6
10752,Jul,3.8,3.6
10752,Aug,3.8,3.6
10752,Sep,3.8,3.55
10752,Oct,3.8,3.55
10752,Nov,3.8,3.55
10752,Dec,3.8,3.5
10753,Jan,5.2,4.8
10753,Feb,5.2,4.8
10753,Mar,5.2,4.85
10753,Apr,5.2,4.85
10753,May,5.2,4.85
10753,Jun,5.2,4.9
10753,Jul,5.2,4.9
10753,Aug,5.2,4.9
10753,Sep,5.2,4.85
10753,Oct,5.2,4.85
10753,Nov,5.2,4.85
10753,Dec,5.2,4.8
10781,Jan,1.3,1.2
10781,Feb,1.3,1.2
10781,Mar,1.3,1.25
10781,Apr,1.3,1.25
10781,May,1.3,1.25
10781,Jun,1.3,1.3
10781,Jul,1.3,1.3
10781,Aug,1.3,1.3
10781,Sep,1.3,1.25
10781,Oct,1.3,1.25
10781,Nov,1.3,1.25
10781,Dec,1.3,1.2
10787,Jan,1,1
10787,Feb,1,1
10787,Mar,1,1
10787,Apr,1,1
10787,May,1,1
10787,Jun,1,1
10787,Jul,1,1
10787,Aug,1,1
10787,Sep,1,1
10787,Oct,1,1
10787,Nov,1,1
10787,Dec,1,1
10798,Jan,5.4,4.9
10798,Feb,5.4,4.9
10798,Mar,5.4,4.95
10798,Apr,5.4,4.95
10798,May,5.4,4.95
10798,Jun,5.4,5
10798,Jul,5.4,5
10798,Aug,5.4,5
10798,Sep,5.4,4.95
10798,Oct,5.4,4.95
10798,Nov,5.4,4.95
10798,Dec,5.4,4.9
10799,Jan,2,1.8
10799,Feb,2,1.8
10799,Mar,2,1.85
10799,Apr,2,1.85
10799,May,2,1.85
10799,Jun,2,1.9
10799,Jul,2,1.9
10799,Aug,2,1.9
10799,Sep,2,1.85
10799,Oct,2,1.85
10799,Nov,2,1.85
10799,Dec,2,1.8
10800,Jan,3.3,3
10800,Feb,3.3,3
10800,Mar,3.3,3.05
10800,Apr,3.3,3.05
10800,May,3.3,3.05
10800,Jun,3.3,3.1
10800,Jul,3.3,3.1
10800,Aug,3.3,3.1
10800,Sep,3.3,3.05
10800,Oct,3.3,3.05
10800,Nov,3.3,3.05
10800,Dec,3.3,3
10801,Jan,6.2,6
10801,Feb,6.2,6
10801,Mar,6.2,6
10801,Apr,6.2,6
10801,May,6.2,6
10801,Jun,6.2,6
10801,Jul,6.2,6
10801,Aug,6.2,6
10801,Sep,6.2,6
10801,Oct,6.2,6
10801,Nov,6.2,6
10801,Dec,6.2,6
10806,Jan,2.3,2
10806,Feb,2.3,2
10806,Mar,2.3,2
10806,Apr,2.3,2
10806,May,2.3,2
10806,Jun,2.3,2
10806,Jul,2.3,2
10806,Aug,2.3,2
10806,Sep,2.3,2
10806,Oct,2.3,2
10806,Nov,2.3,2
10806,Dec,2.3,2
10807,Jan,4.8,4.8
10807,Feb,4.8,4.8
10807,Mar,4.8,4.8
10807,Apr,4.8,4.8
10807,May,4.8,4.8
10807,Jun,4.8,4.8
10807,Jul,4.8,4.8
10807,Aug,4.8,4.8
10807,Sep,4.8,4.8
10807,Oct,4.8,4.8
10807,Nov,4.8,4.8
10807,Dec,4.8,4.8
10808,Jan,2.8,2.6
10808,Feb,2.8,2.6
10808,Mar,2.8,2.65
10808,Apr,2.8,2.65
10808,May,2.8,2.65
10808,Jun,2.8,2.7
10808,Jul,2.8,2.7
10808,Aug,2.8,2.7
10808,Sep,2.8,2.65
10808,Oct,2.8,2.65
10808,Nov,2.8,2.65
10808,Dec,2.8,2.6
10809,Jan,1.9,1.8
10809,Feb,1.9,1.8
10809,Mar,1.9,1.8
10809,Apr,1.9,1.8
10809,May,1.9,1.8
10809,Jun,1.9,1.8
10809,Jul,1.9,1.8
10809,Aug,1.9,1.8
10809,Sep,1.9,1.8
10809,Oct,1.9,1.8
10809,Nov,1.9,1.8
10809,Dec,1.9,1.8
10817,Jan,1,1
10817,Feb,1,1
10817,Mar,1,1
10817,Apr,1,1
10817,May,1,1
10817,Jun,1,1
10817,Jul,1,1
10817,Aug,1,1
10817,Sep,1,1
10817,Oct,1,1
10817,Nov,1,1
10817,Dec,1,1
10823,Jan,72.8,74.8
10823,Feb,72.8,74.8
10823,Mar,72.8,65.55
10823,Apr,72.8,65.55
10823,May,72.8,65.55
10823,Jun,72.8,56.3
10823,Jul,72.8,56.3
10823,Aug,72.8,56.3
10823,Sep,72.8,65.55
10823,Oct,72.8,65.55
10823,Nov,72.8,65.55
10823,Dec,72.8,74.8
10824,Jan,3.5,3
10824,Feb,3.5,3
10824,Mar,3.5,3
10824,Apr,3.5,3
10824,May,3.5,3
10824,Jun,3.5,3
10824,Jul,3.5,3
10824,Aug,3.5,3
10824,Sep,3.5,3
10824,Oct,3.5,3
10824,Nov,3.5,3
10824,Dec,3.5,3
10825,Jan,3.2,2
10825,Feb,3.2,2
10825,Mar,3.2,2
10825,Apr,3.2,2
10825,May,3.2,2
10825,Jun,3.2,2
10825,Jul,3.2,2
10825,Aug,3.2,2
10825,Sep,3.2,2
10825,Oct,3.2,2
10825,Nov,3.2,2
10825,Dec,3.2,2
10848,Jan,2.4,2.2
10848,Feb,2.4,2.2
10848,Mar,2.4,2.25
10848,Apr,2.4,2.25
10848,May,2.4,2.25
10848,Jun,2.4,2.3
10848,Jul,2.4,2.3
10848,Aug,2.4,2.3
10848,Sep,2.4,2.25
10848,Oct,2.4,2.25
10848,Nov,2.4,2.25
10848,Dec,2.4,2.2
10853,Jan,1.1,1.1
10853,Feb,1.1,1.1
10853,Mar,1.1,0.95
10853,Apr,1.1,0.95
10853,May,1.1,0.95
10853,Jun,1.1,0.8
10853,Jul,1.1,0.8
10853,Aug,1.1,0.8
10853,Sep,1.1,0.95
10853,Oct,1.1,0.95
10853,Nov,1.1,0.95
10853,Dec,1.1,1.1
10872,Jan,1.6,0.1
10872,Feb,1.6,0.1
10872,Mar,1.6,0.15
10872,Apr,1.6,0.15
10872,May,1.6,0.15
10872,Jun,1.6,0.2
10872,Jul,1.6,0.2
10872,Aug,1.6,0.2
10872,Sep,1.6,0.15
10872,Oct,1.6,0.15
10872,Nov,1.6,0.15
10872,Dec,1.6,0.1
10880,Jan,1.8,1.8
10880,Feb,1.8,1.8
10880,Mar,1.8,1.8
10880,Apr,1.8,1.8
10880,May,1.8,1.8
10880,Jun,1.8,1.8
10880,Jul,1.8,1.8
10880,Aug,1.8,1.8
10880,Sep,1.8,1.8
10880,Oct,1.8,1.8
10880,Nov,1.8,1.8
10880,Dec,1.8,1.8
10881,Jan,2,2
10881,Feb,2,2
10881,Mar,2,2
10881,Apr,2,2
10881,May,2,2
10881,Jun,2,2
10881,Jul,2,2
10881,Aug,2,2
10881,Sep,2,2
10881,Oct,2,2
10881,Nov,2,2
10881,Dec,2,2
10882,Jan,6.8,6.8
10882,Feb,6.8,6.8
10882,Mar,6.8,6.8
10882,Apr,6.8,6.8
10882,May,6.8,6.8
10882,Jun,6.8,6.8
10882,Jul,6.8,6.8
10882,Aug,6.8,6.8
10882,Sep,6.8,6.8
10882,Oct,6.8,6.8
10882,Nov,6.8,6.8
10882,Dec,6.8,6.8
10902,Jan,1.7,1.6
10902,Feb,1.7,1.6
10902,Mar,1.7,1.6
10902,Apr,1.7,1.6
10902,May,1.7,1.6
10902,Jun,1.7,1.6
10902,Jul,1.7,1.6
10902,Aug,1.7,1.6
10902,Sep,1.7,1.6
10902,Oct,1.7,1.6
10902,Nov,1.7,1.6
10902,Dec,1.7,1.6
10903,Jan,16,12
10903,Feb,16,12
10903,Mar,16,12
10903,Apr,16,12
10903,May,16,12
10903,Jun,16,12
10903,Jul,16,12
10903,Aug,16,12
10903,Sep,16,12
10903,Oct,16,12
10903,Nov,16,12
10903,Dec,16,12
50010,Jan,6.2,6.2
50010,Feb,6.2,6.2
50010,Mar,6.2,6.2
50010,Apr,6.2,6.2
50010,May,6.2,6.2
50010,Jun,6.2,6.2
50010,Jul,6.2,6.2
50010,Aug,6.2,6.2
50010,Sep,6.2,6.2
50010,Oct,6.2,6.2
50010,Nov,6.2,6.2
50010,Dec,6.2,6.2
50011,Jan,102,94
50011,Feb,102,94
50011,Mar,102,95.4
50011,Apr,102,95.4
50011,May,102,95.4
50011,Jun,102,96.8
50011,Jul,102,96.8
50011,Aug,102,96.8
50011,Sep,102,95.4
50011,Oct,102,95.4
50011,Nov,102,95.4
50011,Dec,102,94
50031,Jan,3,3
50031,Feb,3,3
50031,Mar,3,3
50031,Apr,3,3
50031,May,3,3
50031,Jun,3,3
50031,Jul,3,3
50031,Aug,3,3
50031,Sep,3,3
50031,Oct,3,3
50031,Nov,3,3
50031,Dec,3,3
50034,Jan,2.5,2.5
50034,Feb,2.5,2.5
50034,Mar,2.5,2.5
50034,Apr,2.5,2.5
50034,May,2.5,2.5
50034,Jun,2.5,2.5
50034,Jul,2.5,2.5
50034,Aug,2.5,2.5
50034,Sep,2.5,2.5
50034,Oct,2.5,2.5
50034,Nov,2.5,2.5
50034,Dec,2.5,2.5
50036,Jan,37.4,19
50036,Feb,37.4,19
50036,Mar,37.4,19
50036,Apr,37.4,19
50036,May,37.4,19
50036,Jun,37.4,19
50036,Jul,37.4,19
50036,Aug,37.4,19
50036,Sep,37.4,19
50036,Oct,37.4,19
50036,Nov,37.4,19
50036,Dec,37.4,19
50037,Jan,14,12.8
50037,Feb,14,12.8
50037,Mar,14,13.1
50037,Apr,14,13.1
50037,May,14,13.1
50037,Jun,14,13.4
50037,Jul,14,13.4
50037,Aug,14,13.4
50037,Sep,14,13.1
50037,Oct,14,13.1
50037,Nov,14,13.1
50037,Dec,14,12.8
50047,Jan,3.1,3.1
50047,Feb,3.1,3.1
50047,Mar,3.1,3.1
50047,Apr,3.1,3.1
50047,May,3.1,3.1
50047,Jun,3.1,3.1
50047,Jul,3.1,3.1
50047,Aug,3.1,3.1
50047,Sep,3.1,3.1
50047,Oct,3.1,3.1
50047,Nov,3.1,3.1
50047,Dec,3.1,3.1
50076,Jan,1.3,1.2
50076,Feb,1.3,1.2
50076,Mar,1.3,1.25
50076,Apr,1.3,1.25
50076,May,1.3,1.25
50076,Jun,1.3,1.3
50076,Jul,1.3,1.3
50076,Aug,1.3,1.3
50076,Sep,1.3,1.25
50076,Oct,1.3,1.25
50076,Nov,1.3,1.25
50076,Dec,1.3,1.2
50079,Jan,1.4,1.3
50079,Feb,1.4,1.3
50079,Mar,1.4,1.35
50079,Apr,1.4,1.35
50079,May,1.4,1.35
50079,Jun,1.4,1.4
50079,Jul,1.4,1.4
50079,Aug,1.4,1.4
50079,Sep,1.4,1.35
50079,Oct,1.4,1.35
50079,Nov,1.4,1.35
50079,Dec,1.4,1.3
50080,Jan,10.2,10.2
50080,Feb,10.2,10.2
50080,Mar,10.2,10.2
50080,Apr,10.2,10.2
50080,May,10.2,10.2
50080,Jun,10.2,10.2
50080,Jul,10.2,10.2
50080,Aug,10.2,10.2
50080,Sep,10.2,10.2
50080,Oct,10.2,10.2
50080,Nov,10.2,10.2
50080,Dec,10.2,10.2
50081,Jan,6.6,6.6
50081,Feb,6.6,6.6
50081,Mar,6.6,6.6
50081,Apr,6.6,6.6
50081,May,6.6,6.6
50081,Jun,6.6,6.6
50081,Jul,6.6,6.6
50081,Aug,6.6,6.6
50081,Sep,6.6,6.6
50081,Oct,6.6,6.6
50081,Nov,6.6,6.6
50081,Dec,6.6,6.6
50082,Jan,9.2,9.1
50082,Feb,9.2,9.1
50082,Mar,9.2,9.15
50082,Apr,9.2,9.15
50082,May,9.2,9.15
50082,Jun,9.2,9.2
50082,Jul,9.2,9.2
50082,Aug,9.2,9.2
50082,Sep,9.2,9.15
50082,Oct,9.2,9.15
50082,Nov,9.2,9.15
50082,Dec,9.2,9.1
50091,Jan,1.6,1
50091,Feb,1.6,1
50091,Mar,1.6,1.3
50091,Apr,1.6,1.3
50091,May,1.6,1.3
50091,Jun,1.6,1.6
50091,Jul,1.6,1.6
50091,Aug,1.6,1.6
50091,Sep,1.6,1.3
50091,Oct,1.6,1.3
50091,Nov,1.6,1.3
50091,Dec,1.6,1
50093,Jan,1.7,1.6
50093,Feb,1.7,1.6
50093,Mar,1.7,1.6
50093,Apr,1.7,1.6
50093,May,1.7,1.6
50093,Jun,1.7,1.6
50093,Jul,1.7,1.6
50093,Aug,1.7,1.6
50093,Sep,1.7,1.6
50093,Oct,1.7,1.6
50093,Nov,1.7,1.6
50093,Dec,1.7,1.6
50103,Jan,1.7,1.7
50103,Feb,1.7,1.7
50103,Mar,1.7,1.7
50103,Apr,1.7,1.7
50103,May,1.7,1.7
50103,Jun,1.7,1.7
50103,Jul,1.7,1.7
50103,Aug,1.7,1.7
50103,Sep,1.7,1.7
50103,Oct,1.7,1.7
50103,Nov,1.7,1.7
50103,Dec,1.7,1.7
50123,Jan,1.2,1.2
50123,Feb,1.2,1.2
50123,Mar,1.2,1.2
50123,Apr,1.2,1.2
50123,May,1.2,1.2
50123,Jun,1.2,1.2
50123,Jul,1.2,1.2
50123,Aug,1.2,1.2
50123,Sep,1.2,1.2
50123,Oct,1.2,1.2
50123,Nov,1.2,1.2
50123,Dec,1.2,1.2
50126,Jan,1.8,1.7
50126,Feb,1.8,1.7
50126,Mar,1.8,1.7
50126,Apr,1.8,1.7
50126,May,1.8,1.7
50126,Jun,1.8,1.7
50126,Jul,1.8,1.7
50126,Aug,1.8,1.7
50126,Sep,1.8,1.7
50126,Oct,1.8,1.7
50126,Nov,1.8,1.7
50126,Dec,1.8,1.7
50128,Jan,2.5,2.3
50128,Feb,2.5,2.3
50128,Mar,2.5,2.35
50128,Apr,2.5,2.35
50128,May,2.5,2.35
50128,Jun,2.5,2.4
50128,Jul,2.5,2.4
50128,Aug,2.5,2.4
50128,Sep,2.5,2.35
50128,Oct,2.5,2.35
50128,Nov,2.5,2.35
50128,Dec,2.5,2.3
50129,Jan,2.9,2.7
50129,Feb,2.9,2.7
50129,Mar,2.9,2.7
50129,Apr,2.9,2.7
50129,May,2.9,2.7
50129,Jun,2.9,2.7
50129,Jul,2.9,2.7
